fecha,prec_mm,tmin,tmax,tmed,velmedia_ms,racha_ms,hrMedia,hrMax,hrMin,sol_h
2016-11-14,0.0,3.4,14.8,9.1,2.5,10.8,65.0,91.0,41.0,5.8
2016-11-15,0.0,5.1,14.5,9.8,2.2,9.4,58.0,83.0,44.0,3.5
2016-11-16,0.0,4.9,15.7,10.3,1.9,8.6,54.0,79.0,30.0,5.4
2016-11-17,0.0,2.8,18.1,10.4,1.9,7.2,45.0,73.0,27.0,5.2
2016-11-18,0.0,5.4,20.6,13.0,2.2,7.2,46.0,68.0,25.0,5.3
2016-11-19,0.0,6.6,18.3,12.4,2.2,5.8,54.0,78.0,42.0,4.4
2016-11-20,0.0,3.4,17.6,10.5,2.2,8.3,54.0,83.0,35.0,1.7
2016-11-21,8.8,12.3,19.0,15.6,3.9,11.4,65.0,80.0,53.0,0.0
2016-11-22,24.6,7.7,12.3,10.0,0.8,6.4,92.0,93.0,80.0,0.0
2016-11-23,1.0,3.5,12.0,7.8,1.1,8.1,83.0,93.0,53.0,1.5
2016-11-24,0.0,1.9,11.6,6.8,2.5,7.5,64.0,91.0,43.0,4.6
2016-11-25,0.6,1.6,13.0,7.3,2.5,5.8,70.0,91.0,46.0,4.4
2016-11-26,2.8,6.9,12.7,9.8,1.7,5.0,88.0,93.0,78.0,0.3
2016-11-27,1.2,6.9,12.0,9.4,0.8,5.0,91.0,93.0,84.0,0.0
2016-11-28,0.0,5.7,12.7,9.2,0.6,4.4,85.0,94.0,67.0,1.5
2016-11-29,5.4,5.2,13.7,9.4,1.9,5.0,80.0,92.0,63.0,2.0
2016-11-30,9.4,9.9,13.7,11.8,2.8,7.2,83.0,93.0,70.0,1.1
2016-12-01,1.4,6.6,10.3,8.4,0.8,6.7,90.0,92.0,83.0,0.0
2016-12-02,0.2,5.5,14.8,10.2,1.4,4.2,80.0,93.0,62.0,4.6
2016-12-03,1.8,5.0,12.5,8.8,2.2,5.6,87.0,93.0,74.0,1.2
2016-12-04,26.6,10.0,11.2,10.6,1.4,6.7,92.0,93.0,89.0,0.0
2016-12-05,7.0,10.9,13.4,12.2,1.9,8.6,92.0,93.0,85.0,0.0
2016-12-06,0.2,6.6,14.7,10.6,2.2,8.3,73.0,91.0,58.0,0.5
2016-12-07,0.0,4.5,14.9,9.7,2.2,5.3,73.0,92.0,53.0,4.6
2016-12-08,0.8,3.6,12.8,8.2,0.8,5.3,83.0,92.0,69.0,2.0
2016-12-09,0.6,9.1,12.0,10.6,0.8,2.8,92.0,93.0,89.0,0.0
2016-12-10,0.0,7.0,16.0,11.5,1.4,5.6,80.0,93.0,61.0,3.6
2016-12-11,0.0,4.6,15.5,10.0,1.4,6.1,78.0,92.0,57.0,4.5
2016-12-12,0.0,4.0,16.8,10.4,3.1,7.2,66.0,89.0,36.0,4.6
2016-12-13,0.0,3.7,13.1,8.4,3.1,6.9,81.0,90.0,63.0,2.9
2016-12-14,0.0,6.5,12.6,9.6,1.9,6.1,71.0,87.0,57.0,2.6
2016-12-15,0.6,5.6,8.4,7.0,0.8,4.2,90.0,92.0,82.0,0.0
2016-12-16,12.6,4.3,9.4,6.8,0.6,5.3,88.0,92.0,76.0,0.2
2016-12-17,37.4,7.4,9.3,8.4,1.9,12.8,90.0,92.0,79.0,0.0
2016-12-18,70.6,4.8,8.8,6.8,2.5,10.3,90.0,93.0,79.0,0.0
2016-12-19,6.6,5.3,8.1,6.7,3.3,11.1,85.0,90.0,75.0,0.0
2016-12-20,0.0,1.6,13.1,7.4,1.4,7.8,62.0,92.0,37.0,4.4
2016-12-21,0.0,3.0,11.5,7.2,2.2,9.7,66.0,87.0,44.0,4.5
2016-12-22,0.0,1.2,14.7,8.0,1.9,6.1,70.0,92.0,45.0,4.5
2016-12-23,0.0,2.9,15.3,9.1,2.2,6.9,64.0,85.0,43.0,4.5
2016-12-24,0.0,2.7,14.3,8.5,1.7,6.7,75.0,89.0,53.0,4.6
2016-12-25,0.0,1.7,15.9,8.8,1.9,6.7,72.0,91.0,46.0,4.6
2016-12-26,0.0,1.8,17.3,9.6,1.7,6.4,55.0,86.0,29.0,4.6
2016-12-27,0.0,1.0,14.3,7.6,1.4,5.0,70.0,86.0,48.0,4.6
2016-12-28,0.0,2.6,9.5,6.0,1.1,4.7,82.0,91.0,74.0,1.3
2016-12-29,0.0,2.1,15.3,8.7,1.4,6.4,70.0,89.0,41.0,4.0
2016-12-30,0.0,0.7,13.0,6.8,1.7,5.3,78.0,91.0,56.0,4.1
2016-12-31,0.0,0.9,9.2,5.0,2.2,6.9,77.0,89.0,62.0,1.6
2017-01-01,0.0,-2.0,11.3,4.6,2.2,6.1,77.0,94.0,49.0,4.5
2017-01-02,0.0,-0.5,11.7,5.6,1.4,6.7,78.0,92.0,58.0,2.2
2017-01-03,0.0,1.7,15.5,8.6,2.8,7.5,47.0,80.0,28.0,3.6
2017-01-04,0.0,4.5,16.6,10.6,2.5,8.6,65.0,90.0,47.0,4.1
2017-01-05,0.0,2.7,15.2,9.0,1.1,7.5,66.0,90.0,41.0,4.6
2017-01-06,0.0,0.1,12.2,6.2,1.7,5.6,79.0,92.0,55.0,4.6
2017-01-07,0.0,0.7,11.3,6.0,2.2,6.1,76.0,91.0,55.0,4.6
2017-01-08,0.0,-1.7,11.6,5.0,2.2,7.8,58.0,84.0,33.0,4.6
2017-01-09,0.0,-0.4,12.1,5.8,1.7,7.8,61.0,90.0,36.0,4.6
2017-01-10,0.0,1.4,14.4,7.9,3.3,12.5,41.0,78.0,33.0,0.0
2017-01-11,0.0,4.1,13.3,8.7,2.8,14.2,59.0,88.0,45.0,0.2
2017-01-12,0.0,4.1,18.7,11.4,2.8,7.8,64.0,87.0,40.0,4.6
2017-01-13,0.0,2.6,16.0,9.3,2.2,11.4,60.0,88.0,39.0,4.8
2017-01-14,0.0,2.2,10.0,6.1,2.8,13.9,37.0,62.0,28.0,4.9
2017-01-15,0.0,0.3,11.1,5.7,2.2,16.7,42.0,65.0,32.0,4.8
2017-01-16,0.0,3.4,14.2,8.8,2.8,15.3,46.0,66.0,32.0,4.7
2017-01-17,0.0,0.2,12.8,6.5,4.7,14.2,31.0,49.0,12.0,4.6
2017-01-18,4.2,-7.2,0.6,-3.3,1.9,8.6,75.0,92.0,19.0,0.8
2017-01-19,38.0,-0.3,2.4,1.0,,14.7,83.0,94.0,66.0,0.0
2017-01-20,2.2,0.8,7.6,4.2,1.1,5.8,86.0,95.0,70.0,0.4
2017-01-21,6.2,0.2,7.6,3.9,3.6,12.2,74.0,92.0,57.0,0.0
2017-01-22,0.0,2.3,11.0,6.6,2.8,11.1,50.0,81.0,38.0,1.3
2017-01-23,0.0,1.3,11.7,6.5,1.7,8.3,66.0,85.0,45.0,3.1
2017-01-24,0.0,0.9,13.9,7.4,1.1,7.2,53.0,77.0,32.0,5.2
2017-01-25,0.0,1.4,14.7,8.0,3.1,8.6,51.0,71.0,23.0,5.5
2017-01-26,0.0,-0.6,11.4,5.4,2.2,7.8,61.0,86.0,39.0,2.5
2017-01-27,1.2,2.9,10.5,6.7,2.8,8.9,76.0,88.0,53.0,0.7
2017-01-28,0.0,2.9,12.0,7.4,2.8,11.7,49.0,89.0,29.0,5.8
2017-01-29,0.0,2.3,12.8,7.6,1.7,6.1,66.0,79.0,47.0,1.0
2017-01-30,0.0,5.2,17.9,11.6,1.9,6.9,66.0,83.0,45.0,5.8
2017-01-31,0.0,3.0,16.5,9.8,1.1,5.8,72.0,92.0,53.0,5.8
2017-02-01,0.0,3.4,19.2,11.3,1.7,6.7,60.0,84.0,34.0,5.8
2017-02-02,0.4,3.2,14.8,9.0,3.3,9.4,69.0,88.0,53.0,0.0
2017-02-03,0.0,5.0,16.5,10.8,1.9,12.2,59.0,89.0,38.0,4.2
2017-02-04,0.0,8.7,17.8,13.2,3.1,11.7,52.0,69.0,39.0,3.6
2017-02-05,0.0,7.9,15.4,11.6,3.9,16.7,40.0,72.0,29.0,5.2
2017-02-06,0.0,3.6,17.3,10.4,3.9,14.2,41.0,68.0,33.0,5.4
2017-02-07,0.0,8.3,18.8,13.6,3.1,10.8,46.0,62.0,34.0,3.8
2017-02-08,0.0,3.4,12.2,7.8,2.8,13.9,33.0,62.0,23.0,6.1
2017-02-09,0.0,1.7,13.8,7.8,1.9,8.3,41.0,72.0,19.0,4.2
2017-02-10,0.0,-0.5,10.5,5.0,1.7,7.5,70.0,89.0,54.0,3.0
2017-02-11,0.0,5.8,9.6,7.7,1.1,5.0,80.0,87.0,75.0,0.0
2017-02-12,0.2,6.4,14.4,10.4,1.1,5.3,77.0,86.0,57.0,1.1
2017-02-13,0.0,6.4,16.1,11.2,2.8,12.5,61.0,88.0,39.0,2.8
2017-02-14,0.0,1.9,16.2,9.0,1.9,7.2,59.0,86.0,39.0,5.8
2017-02-15,0.0,0.8,14.2,7.5,1.9,6.7,72.0,92.0,45.0,5.7
2017-02-16,0.0,4.2,13.8,9.0,1.1,5.6,72.0,91.0,52.0,0.0
2017-02-17,0.0,4.1,15.2,9.6,0.8,6.1,72.0,91.0,51.0,3.3
2017-02-18,7.0,2.5,16.7,9.6,2.2,9.2,63.0,91.0,36.0,6.5
2017-02-19,0.2,6.9,10.1,8.5,2.2,6.4,82.0,93.0,70.0,0.0
2017-02-20,0.0,5.0,11.6,8.3,2.2,8.6,70.0,86.0,56.0,0.0
2017-02-21,0.0,4.2,13.8,9.0,1.4,7.2,62.0,90.0,40.0,6.5
2017-02-22,0.0,2.3,14.5,8.4,1.7,5.3,61.0,88.0,38.0,4.8
2017-02-23,0.0,6.9,17.3,12.1,2.2,7.8,64.0,91.0,52.0,2.2
2017-02-24,1.0,7.9,16.4,12.2,1.7,6.1,74.0,91.0,58.0,2.1
2017-02-25,0.0,2.9,16.9,9.9,1.7,5.8,66.0,92.0,42.0,7.2
2017-02-26,0.0,4.7,19.9,12.3,2.5,7.2,61.0,87.0,35.0,7.3
2017-02-27,0.0,4.8,18.9,11.8,2.2,6.1,61.0,89.0,36.0,7.1
2017-02-28,0.0,3.7,20.4,12.0,2.2,10.3,47.0,78.0,28.0,7.3
2017-03-01,0.0,4.8,18.7,11.8,2.2,6.1,57.0,83.0,36.0,7.5
2017-03-02,0.0,4.6,20.4,12.5,1.7,6.9,58.0,85.0,39.0,7.4
2017-03-03,2.0,3.0,19.1,11.0,4.2,16.4,60.0,86.0,33.0,6.7
2017-03-04,7.0,3.4,9.6,6.5,2.2,13.9,78.0,92.0,47.0,1.8
2017-03-05,0.0,1.8,19.1,10.4,2.8,10.0,67.0,93.0,45.0,6.3
2017-03-06,0.0,6.6,21.3,14.0,1.7,11.1,58.0,90.0,34.0,4.9
2017-03-07,0.0,6.1,23.7,14.9,2.8,11.1,42.0,82.0,20.0,7.7
2017-03-08,0.0,6.2,23.5,14.8,1.4,6.1,52.0,79.0,27.0,7.6
2017-03-09,0.0,7.5,26.6,17.0,3.1,7.5,36.0,74.0,14.0,7.9
2017-03-10,0.0,9.2,28.6,18.9,2.8,8.1,26.0,46.0,11.0,8.1
2017-03-11,0.0,11.5,28.1,19.8,3.3,8.3,31.0,48.0,14.0,7.8
2017-03-12,0.6,9.2,23.8,16.5,1.7,11.4,54.0,76.0,26.0,5.9
2017-03-13,45.4,3.8,9.2,6.5,2.8,13.6,87.0,93.0,65.0,0.0
2017-03-14,0.2,6.7,15.0,10.8,3.6,10.8,79.0,93.0,59.0,1.1
2017-03-15,0.0,4.1,15.6,9.8,2.8,8.9,57.0,85.0,41.0,8.0
2017-03-16,0.0,1.8,15.7,8.8,2.2,8.3,61.0,90.0,36.0,6.6
2017-03-17,0.0,1.7,14.7,8.2,1.7,6.1,71.0,88.0,52.0,3.7
2017-03-18,0.0,2.2,19.2,10.7,2.2,7.5,48.0,88.0,24.0,9.0
2017-03-19,0.0,4.7,22.1,13.4,2.8,7.5,39.0,72.0,14.0,8.3
2017-03-20,0.0,8.5,21.3,14.9,1.7,8.3,51.0,74.0,33.0,7.0
2017-03-21,0.0,6.5,23.8,15.2,2.2,10.8,39.0,76.0,19.0,7.4
2017-03-22,0.0,5.7,20.4,13.0,3.6,8.9,43.0,79.0,11.0,8.4
2017-03-23,0.0,1.5,15.0,8.2,2.8,10.6,31.0,71.0,12.0,7.9
2017-03-24,0.0,0.2,13.9,7.0,1.7,6.9,54.0,80.0,28.0,6.0
2017-03-25,0.0,1.0,17.6,9.3,3.3,10.3,50.0,86.0,17.0,8.3
2017-03-26,0.4,0.8,18.9,9.8,2.5,8.1,60.0,92.0,29.0,7.0
2017-03-27,0.0,4.8,18.4,11.6,1.9,10.8,49.0,88.0,33.0,6.8
2017-03-28,0.0,4.4,19.7,12.0,2.2,6.9,55.0,88.0,36.0,7.8
2017-03-29,0.0,5.3,21.9,13.6,2.2,6.4,51.0,89.0,30.0,8.7
2017-03-30,0.0,3.9,20.8,12.4,2.2,6.7,50.0,89.0,33.0,8.0
2017-03-31,0.2,6.3,22.7,14.5,2.8,9.7,43.0,77.0,21.0,4.6
2017-04-01,0.0,7.7,21.2,14.4,2.5,10.8,30.0,65.0,16.0,9.9
2017-04-02,0.0,5.5,21.5,13.5,3.1,8.1,33.0,88.0,22.0,10.0
2017-04-03,0.0,3.4,20.0,11.7,1.7,7.2,52.0,92.0,32.0,10.1
2017-04-04,0.0,4.2,22.0,13.1,2.2,7.8,42.0,86.0,26.0,10.1
2017-04-05,0.0,5.2,19.7,12.4,2.2,11.7,52.0,82.0,26.0,8.2
2017-04-06,0.0,4.4,18.5,11.4,1.4,6.9,51.0,87.0,32.0,8.6
2017-04-07,0.0,3.6,19.1,11.4,2.8,9.2,50.0,91.0,29.0,10.1
2017-04-08,0.0,2.4,19.8,11.1,2.2,6.9,46.0,87.0,30.0,10.1
2017-04-09,0.0,2.9,19.6,11.2,1.7,7.5,64.0,90.0,43.0,9.4
2017-04-10,0.0,3.1,21.3,12.2,2.2,6.7,48.0,93.0,19.0,10.5
2017-04-11,0.0,4.1,25.4,14.8,2.5,8.1,34.0,75.0,18.0,10.3
2017-04-12,0.0,7.5,26.5,17.0,2.2,7.5,37.0,71.0,18.0,10.6
2017-04-13,0.0,9.7,28.5,19.1,1.4,6.7,31.0,65.0,17.0,5.6
2017-04-14,0.0,11.7,29.3,20.5,1.4,7.5,35.0,65.0,17.0,8.1
2017-04-15,0.0,11.5,27.8,19.6,3.1,7.2,39.0,70.0,24.0,10.2
2017-04-16,0.0,9.2,23.4,16.3,1.9,6.1,61.0,90.0,46.0,9.3
2017-04-17,0.0,9.8,25.8,17.8,1.7,6.7,53.0,92.0,33.0,10.0
2017-04-18,0.0,7.9,26.0,17.0,2.5,8.3,51.0,86.0,31.0,10.2
2017-04-19,0.2,8.8,16.8,12.8,2.5,6.7,71.0,89.0,51.0,0.4
2017-04-20,0.0,6.3,15.8,11.0,2.5,10.3,62.0,89.0,31.0,5.5
2017-04-21,0.0,6.0,16.5,11.2,2.8,9.4,54.0,82.0,35.0,7.2
2017-04-22,0.0,6.0,17.4,11.7,2.2,5.8,56.0,86.0,47.0,6.5
2017-04-23,0.0,3.7,23.2,13.4,2.2,6.1,44.0,89.0,31.0,8.0
2017-04-24,0.0,6.2,25.5,15.8,2.2,7.2,49.0,88.0,24.0,9.6
2017-04-25,1.8,11.8,24.7,18.2,1.4,7.2,61.0,80.0,34.0,5.2
2017-04-26,0.2,12.4,22.9,17.6,1.9,6.9,49.0,75.0,34.0,4.2
2017-04-27,21.4,7.8,13.9,10.8,1.4,6.1,90.0,93.0,66.0,0.0
2017-04-28,8.4,6.4,8.9,7.6,1.7,6.1,90.0,93.0,85.0,0.0
2017-04-29,1.0,7.1,12.1,9.6,1.9,7.2,87.0,93.0,79.0,0.0
2017-04-30,0.2,5.5,22.8,14.2,3.1,11.7,51.0,93.0,28.0,11.3
2017-05-01,0.0,8.8,19.6,14.2,2.2,8.1,44.0,89.0,34.0,11.8
2017-05-02,0.0,5.9,23.2,14.6,2.8,8.3,48.0,86.0,29.0,11.9
2017-05-03,0.0,6.3,23.5,14.9,1.7,8.1,46.0,90.0,30.0,11.9
2017-05-04,0.0,6.0,25.2,15.6,1.9,6.9,49.0,88.0,21.0,10.3
2017-05-05,0.0,9.9,25.0,17.4,1.9,7.5,60.0,86.0,43.0,10.2
2017-05-06,0.0,8.6,24.2,16.4,1.7,7.5,35.0,83.0,24.0,12.3
2017-05-07,0.0,8.2,25.9,17.0,2.8,7.5,40.0,79.0,26.0,12.3
2017-05-08,0.0,8.4,28.6,18.5,2.5,6.7,36.0,86.0,20.0,12.3
2017-05-09,0.0,9.0,29.1,19.0,1.4,8.3,40.0,79.0,21.0,11.2
2017-05-10,0.0,12.0,27.8,19.9,3.1,9.7,41.0,77.0,23.0,8.6
2017-05-11,0.0,11.9,24.7,18.3,3.6,10.3,42.0,70.0,22.0,5.1
2017-05-12,0.0,7.1,23.4,15.2,2.8,8.6,48.0,85.0,30.0,6.3
2017-05-13,0.0,10.9,24.5,17.7,2.5,6.7,44.0,75.0,29.0,6.5
2017-05-14,0.0,9.4,27.7,18.6,1.7,7.8,36.0,80.0,25.0,11.2
2017-05-15,0.0,9.3,27.1,18.2,2.8,9.7,39.0,84.0,26.0,11.5
2017-05-16,0.0,10.7,26.7,18.7,1.7,7.2,34.0,77.0,20.0,7.7
2017-05-17,0.0,8.3,27.0,17.6,1.7,6.9,35.0,80.0,22.0,12.2
2017-05-18,0.0,11.5,27.9,19.7,2.5,8.9,29.0,63.0,15.0,10.2
2017-05-19,0.0,8.3,24.7,16.5,2.8,8.9,47.0,75.0,37.0,10.7
2017-05-20,0.0,7.4,26.3,16.8,2.8,9.7,46.0,91.0,29.0,12.4
2017-05-21,0.0,8.0,26.3,17.2,2.2,6.4,45.0,81.0,22.0,6.7
2017-05-22,0.0,11.0,30.4,20.7,2.2,8.6,35.0,71.0,14.0,11.6
2017-05-23,0.0,9.7,27.6,18.6,3.1,8.6,31.0,76.0,17.0,12.7
2017-05-24,0.0,9.9,28.2,19.0,2.8,8.6,28.0,61.0,19.0,12.7
2017-05-25,0.0,11.1,31.4,21.2,1.9,7.5,30.0,63.0,19.0,10.0
2017-05-26,0.0,12.4,30.4,21.4,1.9,7.8,31.0,68.0,16.0,10.6
2017-05-27,0.0,11.3,28.0,19.6,2.5,9.4,37.0,68.0,27.0,12.4
2017-05-28,0.0,11.6,28.0,19.8,2.5,10.0,36.0,71.0,22.0,11.2
2017-05-29,0.0,12.8,28.8,20.8,2.2,8.6,31.0,58.0,20.0,11.5
2017-05-30,0.0,13.8,26.9,20.4,2.5,7.8,51.0,81.0,37.0,7.4
2017-05-31,0.0,10.9,28.3,19.6,2.2,8.6,49.0,84.0,31.0,8.2
2017-06-01,0.0,13.2,29.3,21.2,2.2,8.9,49.0,86.0,31.0,11.2
2017-06-02,0.0,12.6,30.7,21.6,1.9,10.0,42.0,87.0,26.0,12.7
2017-06-03,2.9,13.7,31.1,22.4,1.7,7.8,55.0,81.0,27.0,8.8
2017-06-04,12.9,14.6,27.0,20.8,2.5,8.6,68.0,91.0,43.0,5.4
2017-06-05,0.2,11.4,28.0,19.7,2.2,8.9,46.0,87.0,17.0,12.9
2017-06-06,0.0,14.3,32.1,23.2,3.1,7.2,32.0,74.0,18.0,12.6
2017-06-07,0.0,12.8,27.9,20.4,2.8,9.2,50.0,88.0,40.0,12.7
2017-06-08,0.0,10.8,29.2,20.0,1.9,8.6,44.0,89.0,31.0,12.4
2017-06-09,0.0,14.5,30.1,22.3,1.9,6.7,49.0,84.0,31.0,11.8
2017-06-10,0.0,13.4,31.5,22.4,2.2,8.1,40.0,88.0,22.0,12.2
2017-06-11,0.0,13.0,33.5,23.2,2.2,8.3,26.0,78.0,11.0,12.9
2017-06-12,0.0,14.1,32.0,23.0,2.2,8.3,29.0,61.0,18.0,12.9
2017-06-13,0.0,13.6,32.6,23.1,2.2,7.5,28.0,63.0,17.0,12.8
2017-06-14,0.0,15.4,35.5,25.4,1.4,7.2,30.0,61.0,19.0,11.9
2017-06-15,0.0,17.4,38.5,28.0,1.7,7.8,28.0,66.0,14.0,10.9
2017-06-16,0.0,19.1,35.6,27.4,2.2,7.5,29.0,59.0,16.0,11.1
2017-06-17,0.0,17.1,36.1,26.6,2.2,8.6,33.0,64.0,19.0,11.2
2017-06-18,0.0,18.6,35.8,27.2,1.7,8.3,35.0,73.0,20.0,11.8
2017-06-19,0.0,18.1,32.7,25.4,1.9,8.6,50.0,75.0,31.0,10.0
2017-06-20,0.0,15.8,34.4,25.1,3.3,8.6,37.0,84.0,21.0,11.0
2017-06-21,0.0,17.9,35.5,26.7,2.2,7.8,31.0,65.0,17.0,11.7
2017-06-22,0.0,17.0,35.9,26.4,2.2,8.3,28.0,61.0,17.0,12.4
2017-06-23,0.0,17.8,38.3,28.0,3.3,8.6,24.0,58.0,16.0,12.1
2017-06-24,0.0,17.4,39.8,28.6,2.5,8.6,20.0,60.0,11.0,10.0
2017-06-25,0.8,17.7,34.0,25.8,2.2,8.3,32.0,74.0,23.0,8.4
2017-06-26,0.0,15.5,37.5,26.5,2.8,9.2,31.0,78.0,12.0,12.6
2017-06-27,0.0,19.4,37.2,28.3,3.6,14.4,18.0,40.0,7.0,8.9
2017-06-28,0.0,16.3,29.8,23.0,3.6,18.1,28.0,58.0,21.0,12.6
2017-06-29,0.0,15.2,32.1,23.6,3.1,9.7,22.0,58.0,9.0,12.5
2017-06-30,0.0,13.3,27.6,20.4,1.9,8.6,23.0,53.0,14.0,11.4
2017-07-01,0.0,12.3,26.1,19.2,2.5,10.0,40.0,77.0,27.0,8.0
2017-07-02,0.0,10.1,29.2,19.6,2.2,8.3,42.0,88.0,24.0,12.9
2017-07-03,0.0,12.1,29.9,21.0,3.1,9.7,39.0,83.0,22.0,13.0
2017-07-04,0.0,11.2,30.8,21.0,2.5,8.9,38.0,80.0,26.0,13.0
2017-07-05,0.0,12.8,34.2,23.5,2.5,10.0,41.0,86.0,21.0,12.0
2017-07-06,0.0,20.4,32.7,26.6,3.1,9.4,36.0,64.0,21.0,4.6
2017-07-07,0.0,19.0,28.8,23.9,1.9,9.2,53.0,88.0,37.0,4.6
2017-07-08,0.0,16.9,33.9,25.4,3.1,9.4,31.0,88.0,17.0,9.6
2017-07-09,0.0,18.0,35.9,27.0,3.3,7.8,30.0,61.0,15.0,12.3
2017-07-10,0.0,17.4,37.1,27.2,1.9,10.8,29.0,64.0,16.0,12.8
2017-07-11,0.0,16.4,35.9,26.2,2.5,7.2,32.0,66.0,19.0,12.5
2017-07-12,0.0,18.0,39.3,28.6,1.7,6.9,33.0,71.0,20.0,12.2
2017-07-13,0.0,19.8,38.3,29.0,1.4,6.9,37.0,59.0,21.0,8.8
2017-07-14,0.0,18.4,34.7,26.6,1.9,6.7,56.0,87.0,33.0,10.3
2017-07-15,0.0,19.7,33.8,26.8,2.8,7.8,46.0,88.0,30.0,12.4
2017-07-16,0.0,18.3,33.7,26.0,2.8,8.6,41.0,87.0,19.0,12.4
2017-07-17,0.0,18.2,35.3,26.8,2.5,9.2,32.0,54.0,18.0,10.7
2017-07-18,0.0,18.9,37.4,28.2,2.2,7.8,28.0,58.0,13.0,9.5
2017-07-19,0.0,18.2,34.6,26.4,2.2,8.3,33.0,70.0,14.0,10.2
2017-07-20,0.0,17.7,35.7,26.7,1.7,10.6,30.0,84.0,16.0,10.9
2017-07-21,0.0,19.6,33.4,26.5,1.9,7.8,51.0,86.0,26.0,9.9
2017-07-22,0.0,16.4,33.8,25.1,2.5,8.6,45.0,83.0,29.0,11.8
2017-07-23,0.0,18.2,34.1,26.2,2.2,6.9,39.0,74.0,25.0,11.0
2017-07-24,0.0,15.8,37.7,26.8,1.7,7.8,23.0,76.0,12.0,12.3
2017-07-25,0.0,17.6,32.8,25.2,2.5,9.2,46.0,80.0,36.0,11.1
2017-07-26,0.0,21.2,35.1,28.2,2.5,7.8,46.0,81.0,21.0,9.8
2017-07-27,0.0,17.0,37.6,27.3,1.9,8.3,36.0,78.0,16.0,12.4
2017-07-28,0.0,18.2,38.6,28.4,2.8,9.2,27.0,59.0,13.0,12.1
2017-07-29,0.0,16.0,38.1,27.0,1.9,8.9,28.0,69.0,16.0,11.6
2017-07-30,0.0,18.1,41.4,29.8,2.5,9.2,16.0,58.0,9.0,12.2
2017-07-31,0.0,18.1,37.2,27.6,2.8,10.8,35.0,69.0,21.0,12.1
2017-08-01,0.2,19.8,34.1,27.0,1.9,10.3,42.0,80.0,23.0,4.7
2017-08-02,0.0,20.1,33.3,26.7,2.2,8.3,52.0,77.0,36.0,8.0
2017-08-03,0.0,18.8,38.8,28.8,1.7,6.1,32.0,81.0,13.0,11.7
2017-08-04,0.0,20.5,40.1,30.3,2.5,9.2,30.0,61.0,14.0,11.3
2017-08-05,0.0,20.0,40.8,30.4,2.2,10.3,27.0,54.0,13.0,11.8
2017-08-06,0.0,18.7,34.1,26.4,2.8,9.2,46.0,78.0,32.0,11.3
2017-08-07,0.0,20.4,35.4,27.9,3.1,8.9,50.0,85.0,26.0,8.7
2017-08-08,0.0,21.3,38.5,29.9,2.8,11.4,25.0,79.0,6.0,10.7
2017-08-09,0.0,17.5,34.5,26.0,1.9,10.3,47.0,84.0,17.0,10.0
2017-08-10,0.0,17.8,27.5,22.6,2.2,7.2,56.0,81.0,43.0,5.9
2017-08-11,0.0,16.0,30.0,23.0,2.8,8.1,49.0,81.0,29.0,10.9
2017-08-12,0.0,14.4,29.7,22.0,2.2,8.6,43.0,89.0,31.0,11.7
2017-08-13,0.0,12.4,29.6,21.0,2.5,8.3,45.0,82.0,31.0,11.6
2017-08-14,0.0,13.4,29.8,21.6,1.9,8.6,45.0,82.0,28.0,11.1
2017-08-15,0.0,15.9,34.5,25.2,1.4,7.8,44.0,71.0,26.0,6.8
2017-08-16,0.0,17.1,35.5,26.3,1.1,7.5,48.0,84.0,21.0,11.1
2017-08-17,0.0,17.6,34.0,25.8,2.2,7.8,48.0,84.0,33.0,9.8
2017-08-18,0.0,17.8,36.4,27.1,1.9,10.3,41.0,85.0,19.0,11.4
2017-08-19,0.0,16.9,31.8,24.4,2.2,8.3,50.0,78.0,35.0,11.4
2017-08-20,0.0,15.8,31.8,23.8,2.2,8.1,58.0,88.0,39.0,11.1
2017-08-21,0.0,16.9,30.9,23.9,2.2,8.6,57.0,87.0,36.0,11.2
2017-08-22,0.0,16.4,34.7,25.6,1.7,7.2,48.0,89.0,22.0,11.2
2017-08-23,0.0,16.8,37.4,27.1,1.7,8.9,31.0,73.0,11.0,10.8
2017-08-24,0.0,16.6,34.5,25.6,1.9,8.3,36.0,61.0,16.0,10.8
2017-08-25,0.0,15.7,33.9,24.8,2.8,8.3,39.0,77.0,25.0,7.2
2017-08-26,0.0,18.5,34.6,26.6,1.9,8.3,52.0,85.0,27.0,8.4
2017-08-27,0.0,18.6,30.9,24.8,1.7,7.5,52.0,74.0,36.0,3.9
2017-08-28,3.2,18.0,27.1,22.6,2.2,9.7,65.0,88.0,42.0,1.4
2017-08-29,14.8,16.2,22.2,19.2,1.7,8.1,87.0,92.0,68.0,0.6
2017-08-30,4.2,16.3,23.6,20.0,1.7,5.8,84.0,92.0,56.0,2.0
2017-08-31,0.0,15.7,28.2,22.0,1.9,6.1,61.0,89.0,39.0,7.1
2017-09-01,1.2,15.2,28.3,21.8,2.5,7.5,68.0,91.0,47.0,8.2
2017-09-02,0.0,17.5,27.3,22.4,1.7,6.7,69.0,91.0,51.0,6.4
2017-09-03,0.0,15.3,30.6,23.0,1.4,7.8,64.0,93.0,39.0,8.2
2017-09-04,0.0,17.1,33.6,25.4,1.9,8.6,42.0,85.0,20.0,8.9
2017-09-05,0.0,16.9,31.4,24.2,1.9,7.2,52.0,90.0,29.0,9.7
